PlayerId,DraftSeason,CollegePosition,ProPosition,FirstName,LastName,Hgt,Wgt,Age,Forty,Arm,Hand,Wing,Test,TestAttempt,TenYard,TwentyYard,ThreeCone,VJ,BJ,TwentyShuttle,SixtyShuttle,BP,BodyFat,LeanMass,IndyInvite
13716,2013,TE,TE,GRIFFIN,ANDERSON,75,240,23.1,4.82,31.625,9.5,76.5,21,36,1.69,2.8,7.2,31,9.03,4.42,11.67,13,NULL,NULL,N
29392,2014,DE,DT,CHARLES,HAMLETT,73.25,294,22.6,5.21,34,10.125,79.5,10,14,1.89,2.99,7.88,24.5,8.02,4.75,NULL,23,NULL,NULL,N
97382,2012,WR,WR,PHILIP,CARSWELL,76.25,211,23.4,4.58,34.5,9.25,79.875,42,49,1.58,2.65,7.32,33,9.05,4.24,11.95,10,NULL,NULL,N
95074,2013,DC,DC,NOAH,GILBERT,68,188,22.3,4.35,30.875,9.625,72,14,41,1.56,2.56,NULL,35.5,10,NULL,NULL,18,NULL,NULL,N
78233,2015,OT,OG,MARCUS,JACKSON,77.25,305,24.6,5.69,33.125,10.25,81.75,23,29,1.88,3.27,8.35,24,8.09,5.06,NULL,23,NULL,NULL,N
58081,2012,OLB,OLB,KEITH,STEWART,71.63,235,27.6,4.93,32.25,9.375,78.125,12,40,1.67,2.84,7.45,27.5,8.1,4.47,NULL,22,NULL,NULL,N
14642,2013,RB,RB,KEANON,MOFFITT,69.25,182,23.4,4.62,29.375,8.75,72,14,26,1.66,2.73,7.12,35,10.01,4.52,11.64,20,NULL,NULL,N
39016,2015,OT,OG,ANDREW,LAW,77,304,22.3,5.65,35.125,9.75,81.5,19,26,1.83,3.23,7.91,23.5,7.08,5.04,NULL,15,NULL,NULL,N
30908,2013,DT,DT,SYLVESTER,DEMBRY,74.88,303,24.3,5.1,34.75,9.875,83,12,34,1.78,2.94,7.6,27,8.04,4.63,NULL,29,26.5,220.124,Y
92724,2013,OT,OT,CAYLIN,ALEXANDER,79,315,21.8,5.37,34,10,82,26,39,1.92,3.1,7.9,25,8.09,4.81,NULL,22,28.2,226.347,Y
44693,2015,OLB,ILB,DONTE,JOHNSON,73.13,231,NULL,NULL,31.25,10,76.125,22,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
65760,2012,OT,OT,BENJAMIN,POWELL,76,309,23.4,4.62,34,9.5,80,15,25,1.9,3.23,8.32,31,8.09,5.09,NULL,22,NULL,NULL,N
26536,2013,WR,WR,JOE,HENRY,74.38,196,23.5,4.5,33.375,9.5,79.75,17,38,1.56,2.65,7.24,37.5,10.04,4.4,11.63,10,NULL,NULL,N
28861,2013,WR,WR,LADARIUS,HARRISON,71.38,191,22.3,NULL,30.25,8.875,73,17,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
97736,2015,DC,DC,RYAN,HOUSTON,68.38,184,22.3,4.77,29,8.625,70.625,14,29,1.65,2.78,7.16,33,9.04,4.53,12.09,12,NULL,NULL,N
49922,2013,DC,DC,ANTHONY,GAINES,69.63,199,22.8,4.52,31.125,9,73.25,9,30,1.57,2.66,6.99,35,10,4.19,11.31,19,NULL,NULL,N
67952,2012,ILB,ILB,RODERICK,SALES,72.38,238,23.4,4.9,31,9.125,74.125,28,44,1.65,2.77,7.31,34,9.11,4.3,NULL,22,NULL,NULL,N
33609,2013,WR,WR,QUINTON,ELSAWI,74.25,204,22.9,4.34,33.375,9.5,78.875,15,26,1.56,2.53,7.17,31.5,10,4.44,NULL,12,14.1,175.166,Y
92184,2013,QB,WR,ROBERT,TAYLOR,73,214,22,4.59,31.75,10.25,74.25,30,49,1.62,2.69,7.13,38.5,9.07,4.51,12.02,13,NULL,NULL,N
14152,2015,WR,WR,DANNY,FRAGEL,72.88,211,21.7,4.68,34,9.5,81,17,40,1.67,2.75,7.09,32,9.1,4.33,11.97,NULL,NULL,NULL,N
22627,2014,DS,DS,BRENNAN,RHYNE,73.13,215,23.1,4.49,32.75,9.25,78.5,23,25,1.62,2.68,7.06,36.5,10.03,4.46,11.6,21,NULL,NULL,N
59851,2015,QB,WR,MICAH,IHENACHO,73.38,214,23.3,4.6,31.375,10,75,24,33,1.63,2.65,7.11,35,10.05,4.56,11.55,NULL,NULL,NULL,N
87735,2015,DT,DT,QUENTIN,WILDER,73,290,23.7,4.92,31.875,10.125,76.75,25,40,1.73,2.84,7.4,32,8.09,4.3,NULL,21,24,219.406,Y
62104,2012,OG,OC,JACOB,BUCANNON,74.63,304,23.6,5.34,33.75,10,80.375,18,24,1.87,3.06,8.19,22,7.06,4.99,NULL,26,23.5,233.091,Y
52333,2013,WR,WR,COLLIN,MATTES,73.38,203,24.2,NULL,31.375,9,75.75,18,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
40464,2014,RB,RB,JABARI,SAVOIE,69.63,215,22.5,4.54,31.5,9.125,74.75,17,35,1.59,2.73,7.22,35,9.07,4.45,12.03,15,NULL,NULL,N
67086,2013,WR,WR,AXEL,KASA,73.75,180,23,4.39,31.625,9,76.125,21,24,1.63,2.79,NULL,33.5,9.06,NULL,NULL,12,NULL,NULL,N
29653,2012,ILB,ILB,JUSTIN,BUTLER,72.38,229,22.8,4.71,31.5,9.875,72,24,35,1.66,2.76,7.02,31.5,8.07,4.34,11.7,25,NULL,NULL,N
48975,2012,DE,DE,JEREMY,COLE,73.63,264,22,4.91,32,9.125,77.375,20,33,1.67,2.86,7.47,28,9.09,4.55,12.36,19,NULL,NULL,N
43531,2015,OT,OT,MALACHI,HOOD,77.5,298,23.3,5.39,32.75,9.5,80.625,24,30,1.86,3.07,7.7,27,8.08,4.9,NULL,12,NULL,NULL,N
27379,2013,QB,WR,ARMAUNI,ALLEN,71.38,199,23.5,4.65,31.25,8.625,72,13,33,1.63,2.79,6.9,32.5,9.09,4.22,11.66,16,NULL,NULL,N
48964,2014,RB,RB,LONNIE,JEFFERSON,71.63,202,NULL,4.63,32,10.25,74.75,14,27,1.65,2.7,7.55,35,10.04,4.54,11.84,23,NULL,NULL,N
48381,2013,ILB,ILB,LUKE,RYAN,73.13,231,23.3,4.68,31.875,8.625,76,14,17,1.68,2.8,7.54,31.5,9.07,4.67,11.45,20,NULL,NULL,N
13071,2015,QB,QB,DORIAL,MURPHY,76.63,218,22.5,4.74,31.75,10,79.75,43,38,1.6,2.8,6.95,31,9.09,4.38,NULL,NULL,NULL,NULL,N
88547,2013,DS,DS,ZACCHAEUS,MOORE,70.75,213,21.3,4.64,31.625,9.375,75.875,15,23,1.7,2.65,7.25,NULL,NULL,4.29,NULL,16,9.5,192.992,Y
73813,2012,DT,DT,XAVIER,LINDSEY,73,334,23.7,5.36,33.25,8.75,78,14,41,1.76,3.03,8.17,31,8.07,4.92,NULL,35,NULL,NULL,N
51134,2013,OLB,OLB,DAVID,CRIBBS,70.25,224,22.4,4.68,31,8.875,75.75,16,25,1.68,2.75,7.48,35,10.01,4.46,NULL,19,NULL,NULL,N
54886,2013,TE,TE,RISHARD,GARCIA,75.75,257,24.5,4.92,34.25,10.375,80,15,30,1.68,2.82,7.49,30,9.07,4.59,12.51,27,NULL,NULL,N
98902,2015,OT,OT,KERRY,LANSFORD,78.63,332,23.1,NULL,34.75,10.375,83.625,20,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
92537,2014,DT,DT,NICHOLAS,TINKER,75,330,24.6,5.25,35.125,10.5,84.375,10,22,1.91,3.08,8.09,28.5,8.05,5.01,NULL,22,NULL,NULL,N
71599,2012,OT,OT,JIBREEL,BURSE,79,303,22.2,5.25,33.75,9.5,81.375,38,40,1.68,3,7.71,27.5,9,4.76,NULL,19,NULL,NULL,N
82092,2014,DT,DT,MALCOLM,MULDOON,76,327,23.3,5.11,32,9,77.625,17,31,1.82,2.96,7.51,29,8.09,4.76,NULL,32,NULL,NULL,N
80896,2014,TE,TE,DEVON,WADE,78.75,257,24.2,NULL,34,10.125,80.75,13,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
92966,2013,OT,OG,GREGGORY,BROWN,75.63,286,22,5,33,9.375,80,8,27,1.79,2.9,7.84,25.5,9,4.72,NULL,21,NULL,NULL,N
36554,2013,PK,PK,DERRICK,SHAW,73,190,22.1,4.92,31.625,9.75,75,30,43,1.73,2.81,NULL,29,8.04,NULL,NULL,12,NULL,NULL,N
99994,2012,OLB,OLB,MARCUS,COLLINS,71.38,231,24.3,4.92,31.5,9.5,75,22,49,1.72,2.84,6.95,35.5,9.09,4.09,11.56,23,NULL,NULL,N
71190,2012,WR,WR,KEVIN,TANNEHILL,72,198,23,4.46,33.25,9.375,79.875,17,24,1.57,2.55,7.17,39,10.08,4.06,11.65,5,NULL,NULL,N
48447,2015,OLB,ILB,SHAMAR,POYER,69,225,23.3,NULL,32.5,9.75,75.375,19,25,NULL,NULL,NULL,34,9.05,4.46,NULL,16,NULL,NULL,N
81471,2015,DT,DE,DERRELL,MORRIS,74.63,283,22.4,5.17,34.625,11,82.75,20,27,1.86,3.02,7.57,32.5,8.1,4.41,NULL,24,19.6,227.599,Y
95553,2013,DS,DS,BRYCE,HOLLINS,70.75,192,NULL,4.56,31.75,8.5,75.375,17,22,1.6,NULL,7.28,NULL,8.08,4.5,NULL,15,NULL,NULL,N
65250,2012,RB,RB,CARSON,EDWARDS,71.63,216,25.6,4.67,30,9.625,70.375,28,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
71338,2013,DE,OLB,ANDREW,WILSON,75.5,252,23.7,NULL,32,9,77.125,31,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
52961,2013,ILB,ILB,DOCK,SMITH,72.5,237,21.1,4.67,32.25,9.75,78,24,33,1.63,2.74,6.97,35.5,9.03,4.28,11.8,27,18,199.532,Y
52562,2015,DE,OLB,TERRENCE,BUSH,76.88,235,22.4,4.6,34,10,81.875,28,49,1.58,2.61,6.81,36.5,10.05,4.22,11.75,24,4,225.27,Y
67672,2014,RB,FB,DERRICK,JACKSON,72.75,226,24.7,4.76,30.875,9.375,NULL,17,36,1.62,2.8,7.19,33,9.09,4.43,11.97,16,NULL,NULL,N
78605,2012,DC,DC,TOMMY,TREADWELL,73.75,186,22.5,4.5,30.625,9.75,75,14,17,1.58,2.61,7.16,35,10,4.31,11.77,NULL,5.3,176.413,Y
27545,2015,RB,RB,CASEY,QUIGLEY,73,237,22.5,4.69,33.5,10.125,80.5,18,31,1.59,2.74,7.18,36,10.07,4.39,12.05,15,NULL,NULL,N
49735,2014,DS,DS,KARNELL,HAWKINS,70.63,197,22.8,4.49,32.125,9.75,78.875,17,32,1.57,2.55,7,38,10.05,4.31,NULL,9,7.6,178.641,Y
47230,2013,DC,DC,LARRY,CAMILLI,70.5,195,22.3,4.32,32.5,8.625,76.25,16,32,1.54,2.48,6.87,35,10.05,4.17,11.3,14,5.6,183.968,Y
98835,2013,DS,DS,BRENTON,ROANE,74.25,210,24.2,NULL,31,8.75,75,28,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
66320,2015,DS,DC,RYAN,DRUMMOND,68.88,188,22.5,4.53,29.5,8.5,70.375,15,20,1.5,2.66,7.34,37,9.1,4.28,12.03,19,NULL,NULL,N
16460,2012,ILB,ILB,QUAYSHAWN,DAVIS,72.5,232,21.9,4.77,29.5,9.75,73.125,33,35,1.66,2.75,6.88,35.5,9.11,4.02,NULL,26,NULL,NULL,N
43116,2012,DE,OLB,KEVIN,TAYLOR,75.88,261,21.8,4.65,33.875,9.25,79,25,40,1.57,2.65,7.17,32,9.1,4.53,NULL,27,12.7,228.485,Y
48279,2013,WR,WR,TRISTAN,SAXTON,72.75,212,22.9,4.76,32.875,9.25,76.5,18,30,1.66,2.75,6.89,34.5,9.08,4.45,11.83,7,NULL,NULL,N
26947,2012,RB,RB,NICHOLAS,KENNEDY,69.13,200,20.6,4.4,30.375,8.5,72.25,14,19,1.58,2.62,NULL,37,NULL,NULL,NULL,17,11.4,177.535,Y
36547,2013,OC,OC,MARLON,REDDEN,74.75,297,23.4,5.33,31.625,10.25,76.75,27,34,1.88,3.06,7.47,25.5,7.09,4.73,NULL,31,NULL,NULL,N
92107,2013,DE,OLB,BYRAN,SORGATZ,73.5,261,21.9,4.86,33.5,8.5,77.25,13,45,1.74,2.89,7.12,26,9.03,4.45,NULL,16,NULL,NULL,N
19437,2012,TE,TE,GERRARD,EURE,74.13,241,23.5,4.67,32.75,9.75,77.875,25,32,1.65,2.71,6.73,35.5,9.09,4.03,11.47,21,13.5,208.49,Y
45959,2013,QB,QB,MICHAEL,KYNARD,76.13,225,24.1,5.08,33,9.125,78,28,45,1.79,2.89,7.12,31,9.07,4.3,NULL,NULL,15.8,189.8,Y
31869,2014,OLB,ILB,KELCY,THURMOND,72.38,240,21.9,4.71,32.5,9.125,76.75,16,24,1.62,2.71,7.15,31.5,9.08,4.45,NULL,23,14,206.325,Y
54707,2012,WR,WR,LEON,PURCELL,71.75,180,22.4,4.48,31.375,9,75.5,22,44,1.54,2.54,6.73,37,10.04,4.38,11.48,9,NULL,NULL,N
46156,2014,OC,OC,KASEY,REILLY,74.88,312,22.3,5.16,34.25,10.75,81.75,11,13,1.86,2.95,7.65,32,9.06,4.56,NULL,29,NULL,NULL,N
68430,2013,DC,DC,JOSEPH,KIRKPATRICK,72.88,187,22,4.47,33.875,9.625,80.5,22,27,1.55,2.55,7.17,36,10.06,4.32,11.61,4,7,172.934,Y
34327,2015,DC,DC,DARIUS,COPELAND,71,196,24.3,4.51,31.125,10.125,74.75,17,28,1.57,2.58,7.08,37,11.03,4.37,11.38,15,NULL,NULL,N
26189,2013,TE,TE,DEANDRE,MACKALL,74.5,253,23.5,4.75,31.5,9.875,75.625,16,33,1.65,2.77,7.45,30,9.02,4.5,12.37,14,NULL,NULL,N
53741,2012,DS,DS,CAMERON,CARTER,73,215,23.2,4.68,30.25,9.375,72.5,14,27,1.68,2.74,6.95,32,9.06,4.18,11.27,21,NULL,NULL,N
25654,2014,TE,TE,ISAAC,BROOKS,76.75,265,22.6,4.79,34.125,10,83,20,50,1.7,2.84,7.4,35,9.09,4.68,12.93,15,9,244.736,Y
73300,2013,OG,OG,TYLER,FLEMING,75.75,306,22.7,5.15,32.5,10.875,79.5,30,41,1.7,2.97,7.99,30.5,9.01,4.89,NULL,27,NULL,NULL,N
71574,2013,DC,DC,AUSTIN,REID,72.75,193,23.4,4.57,32.125,9.75,73.875,15,28,1.64,2.65,6.78,33.5,10.02,4.16,11.93,15,NULL,NULL,N
35729,2014,DC,DC,BLAZE,CHICHESTER,70.88,199,22.6,4.45,30.375,9,73.5,19,50,1.61,2.52,7.07,36,11.02,4.41,11.62,15,14.6,170.291,Y
53658,2012,QB,QB,CHANDLER,LOWE,74.88,223,24.5,4.96,30.75,10.125,74.625,27,49,1.72,2.88,7.13,29,8.07,4.42,NULL,NULL,NULL,NULL,N
32073,2013,TE,TE,BRAYDEN,KARUTZ,76.38,240,22.8,5.07,32.25,9.125,78.25,19,39,1.76,3,7.55,28,8.07,4.57,NULL,9,NULL,NULL,N
33506,2015,DE,OLB,MARCUS,STEWART,75.75,239,24,4.65,33.25,8.5,79.375,15,34,1.62,2.69,7.36,35.5,10.04,4.38,12.1,17,NULL,NULL,N
35142,2012,DS,DS,ANTHONY,LEE,67.5,181,22.5,4.72,29.25,9.125,69.5,15,19,1.67,2.74,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,N
71226,2013,OG,OG,BURTON,LOOS,76,317,24.3,5.61,33.375,9.375,80.875,29,40,1.91,3.26,8.67,25.5,7.09,5.15,NULL,NULL,NULL,NULL,N
36200,2012,OT,OT,MARVIN,O'NEILL,78.63,320,NULL,5.4,32.5,10,80,35,45,1.96,3.15,7.78,27.5,8,4.81,NULL,21,NULL,NULL,N
37627,2013,OG,OG,SEAN,FIELDS,76.75,301,23,5.26,31.375,9.625,78,25,37,1.86,3.08,7.5,28.5,8.1,4.6,NULL,30,NULL,NULL,N
73188,2014,DE,OLB,AARON,CALABRESE,74,253,24.7,4.77,32.75,9.625,78,20,31,1.69,2.74,7.2,34.5,9.07,4.35,NULL,19,14.4,217.438,Y
20676,2015,DT,DT,LEVI,MEEKS,74.38,319,21.3,5.02,32.5,10,78.5,19,27,1.76,2.9,7.84,29.5,8.02,4.59,NULL,26,25.6,237.688,Y
38239,2012,FB,FB,RAKEEM,MOOS,72.38,232,23.7,NULL,30,8.5,71.625,18,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
51906,2014,DT,OG,MAXIMILIAN,HOOKS,75.38,324,22.2,5.39,33.25,9.625,79.625,16,NULL,1.9,3.09,8.12,20.5,8.04,5.14,NULL,15,NULL,NULL,N
63051,2014,QB,QB,DOUGLAS,FALLS,72.5,202,23,4.9,31.25,9.625,73.75,24,49,1.69,2.84,7.39,26.5,9,4.59,12.34,NULL,NULL,NULL,N
71819,2014,OG,OG,ANTWUAN,FARMER,77.13,280,23.5,NULL,32.5,9.5,79.375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
67311,2012,OLB,OLB,BRANDON,NORTMAN,74.5,241,22.6,4.79,33.25,9.5,78.25,28,29,1.7,2.82,6.97,35.5,9.01,4.38,12,30,NULL,NULL,N
92496,2015,OC,OC,DWAYNE,NAJVAR,75.13,297,23.9,5.49,30.125,9.625,74.5,27,49,1.95,3.2,7.96,28,8.02,4.81,NULL,26,NULL,NULL,N
87793,2012,OC,OC,DAVID,POPE,75.25,304,23.7,5.18,31,9.75,75,19,34,1.73,2.97,7.88,26.5,7.11,4.65,NULL,27,NULL,NULL,N
53390,2015,QB,QB,RONNELL,WRIGHT,75.75,206,23.2,NULL,31.5,9.125,75.75,17,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
13565,2014,RB,RB,KADARRON,LEWIS,68.88,211,23.6,4.59,29.75,9,73,17,35,1.59,2.67,7.11,36,10,4.28,12.03,20,NULL,NULL,N
95299,2014,OG,OG,BRYCE,SALES,76.13,292,22.8,5.22,33.25,9.625,80.125,13,50,1.92,3.03,8.17,NULL,NULL,5.26,NULL,23,NULL,NULL,N
35075,2012,TE,TE,DERON,SLAUGHTER,76.75,251,23.1,4.73,33.5,9.375,80.625,NULL,NULL,1.75,2.75,7.26,34,9.09,4.26,12.25,27,NULL,NULL,N
87233,2015,ILB,ILB,GEORGE,WADDLE,72.5,253,24.2,NULL,33,9.625,78.5,17,33,NULL,NULL,NULL,28,8.09,NULL,NULL,33,NULL,NULL,N
66178,2015,OLB,ILB,HAROLD,GEATHERS,73.75,222,24.4,4.47,31.625,8.75,77,15,20,1.6,2.55,7.1,35.5,9.1,4.32,11.37,15,NULL,NULL,N
37559,2014,DS,DS,KEVIN,O'DONNELL,71.25,190,22.7,4.68,31.5,9.25,75.75,27,41,1.68,2.75,7.01,35,10.03,4.4,11.47,NULL,NULL,NULL,N
19226,2012,DC,DC,ISAIAH,KYNARD,70.88,206,23,4.43,31.25,9.5,75.125,15,18,1.61,2.59,6.71,34,10.05,3.97,10.75,23,7.7,189.958,Y
80387,2013,DC,DC,BENARDRICK,BROWN,74,189,22.1,4.46,33.125,9.125,76.5,22,34,1.63,2.61,7.01,38,10.03,4.39,11.7,6,NULL,NULL,N
85965,2014,DE,OLB,DAN,THOMAS,73.38,236,24.3,4.78,30.625,9,75.875,NULL,NULL,1.67,2.85,7.19,29,9,4.41,NULL,19,NULL,NULL,N
36911,2014,DC,DC,MICHAEL,WOOTEN,70.25,190,22.7,4.55,30.625,9.125,74.25,16,22,1.59,2.68,7.14,35.5,10.02,4.33,12.14,14,NULL,NULL,N
30079,2013,DT,DT,CLINTON,STEVENS,77.25,317,NULL,5.27,34.25,10.5,83,18,35,1.78,3.03,NULL,31,9.06,NULL,NULL,23,NULL,NULL,N
65189,2013,OC,OC,JACOB,DORSEY,77.5,310,23.1,NULL,32,9.5,79.25,23,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
60725,2013,OLB,OLB,DAVID,GREENWOOD,72.75,242,22.9,NULL,31.125,9.5,76.125,17,21,NULL,NULL,NULL,31.5,NULL,NULL,NULL,11,NULL,NULL,N
41297,2015,OG,OG,AUSTIN,POLK,76.13,340,24.5,5.66,32.5,10,79.625,18,27,1.87,3.21,8.31,23,7.07,5.06,NULL,25,NULL,NULL,N
99645,2013,OG,OG,PATRICK,WYLIE,76,290,23.6,5.26,32.25,9.125,78.75,26,35,1.82,2.95,7.59,23.5,8.06,4.73,NULL,24,NULL,NULL,N
59723,2012,DS,DS,JAMES,CARTER,70.63,192,23.9,4.72,31.125,8.5,75,17,44,1.73,2.75,7.25,38,10.11,4.35,11.65,NULL,NULL,NULL,N
38544,2015,OC,OC,COREY,GUY,75.38,306,23.2,5.56,32.25,10,79.75,28,42,1.91,3.25,7.96,23,8.01,4.95,NULL,23,NULL,NULL,N
34787,2013,DE,OLB,ANDREW,WELLS,74.88,253,22,4.76,32.5,9.625,77.625,16,18,1.73,2.75,7.41,33,9.04,4.46,NULL,25,21.6,204.416,Y
23993,2015,RB,RB,TEVIN,RICE,72.75,206,23.6,4.53,31.625,9.125,78.375,11,28,1.57,2.64,7.01,36,10.09,4.4,11.58,19,NULL,NULL,N
86529,2013,DT,DT,TYLER,STEVENS,73,287,23.6,NULL,31,9.5,75.5,16,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
81968,2015,DS,DS,ADRIAN,WHITE,72.88,185,22.3,4.76,31.75,9.125,77.125,17,34,NULL,NULL,7.25,31.5,10.03,4.49,12.28,NULL,NULL,NULL,N
44073,2014,DS,DS,MALCOLM,SHUGARTS,73.38,205,24.2,4.67,31.25,8.75,74,30,50,1.62,2.69,6.47,32,9.06,3.95,10.8,13,9.2,186.305,Y
20455,2013,DT,DT,CHRISTIAN,DRUMMOND,73.88,307,22.7,5.24,33.625,9.75,81.5,11,23,1.9,3.03,7.96,27.5,9,5.22,NULL,22,NULL,NULL,N
13896,2013,PT,PT,MORRIS,MCKINNEY,70.25,219,22.5,NULL,30,8.5,71.875,24,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
16766,2015,OG,OG,TERRANCE,LAWSON,76.88,325,23.6,5.44,32.375,9.75,77.875,21,28,1.86,3.07,8.13,26.5,8.09,4.83,NULL,22,NULL,NULL,N
39295,2014,DT,DT,MATTHEW,YOUNG,78.75,348,21.7,5.35,36.625,11,87,17,46,1.92,3.16,7.79,20.5,8.01,5.09,NULL,27,18.4,287.404,Y
12954,2012,OT,OT,MARQUES,DEMPS,76,307,23.8,5.45,33.375,9.625,80,32,NULL,1.9,3.19,7.88,25,8.01,4.82,NULL,23,NULL,NULL,N
45686,2014,RB,RB,JUSTIN,NEIGHBORS,68.88,213,23.6,4.62,30.5,9,72.75,19,25,1.66,2.73,7.49,33.5,9.05,4.46,12.29,18,NULL,NULL,N
36671,2014,DT,DT,CHRISTION,COLEMAN,72.75,297,NULL,5.15,31.75,9.75,75,16,48,1.99,3.02,NULL,27,8.06,NULL,NULL,26,NULL,NULL,N
90847,2012,DC,DC,DEONTE',ROBINSON,67.75,188,24.5,4.7,29.875,9,70.75,11,24,1.62,2.72,6.86,29.5,9.01,4.34,11.29,6,NULL,NULL,N
58188,2014,OG,OG,DUSTIN,ROBINSON,77.63,315,22.3,5.45,34.5,9.5,83,29,37,1.9,3.16,7.81,28.5,8.07,4.86,NULL,22,25.1,235.487,Y
95733,2014,OT,OT,STEVEN,STONE,78,311,21.9,5.28,35,9.875,83,24,45,1.88,3.03,7.42,29,8.07,4.56,NULL,22,21.8,241.888,Y
98357,2014,DT,DT,MARK,SIMS,75,311,24.3,5.43,33.125,10.125,80.75,17,33,1.89,3.22,8.06,25.5,7.07,5.03,NULL,20,NULL,NULL,N
78961,2012,OT,OG,JONATHAN,KINNE,75.88,305,23,5.03,33.5,11,79.625,22,37,1.75,2.89,7.54,29.5,8.07,4.7,NULL,23,NULL,NULL,N
79453,2012,RB,RB,JAQUAN,NIXON,68.25,197,22.9,4.52,31.375,8.875,74,27,32,1.6,2.6,7.1,33,9.08,4.26,11.33,14,NULL,NULL,N
84381,2014,DS,DS,LA'ROD,DAVIS,70.13,190,23,4.54,30.625,8.75,71.375,20,35,1.6,2.71,6.85,32,10.02,4.18,11.33,7,NULL,NULL,N
78896,2013,WR,WR,JACOB,UKO,71,179,23.3,4.36,30.5,8.625,71.625,12,21,1.57,2.58,7.23,35,9.07,4.38,11.79,12,NULL,NULL,N
58028,2015,DE,OLB,MAX,TELFER,73.88,247,22.8,4.69,31.25,10,75.75,18,24,1.62,2.72,7.22,30.5,9.09,4.51,12.8,31,NULL,NULL,N
34467,2015,WR,WR,BRANDON,COCHRAN,71.88,185,23.5,4.41,31.375,8.875,75.375,25,34,NULL,2.47,6.57,43,11,4.09,10.91,12,NULL,NULL,N
44335,2014,RB,RB,CAMERON,ACCURSIO,69.5,203,22.5,4.65,30.125,8.75,73.75,13,30,1.71,2.74,7.14,30.5,9.06,4.4,11.75,16,NULL,NULL,N
48327,2015,DC,DC,JOEY,GILBERT,72.13,186,22.8,4.32,31,8.25,75,20,31,1.55,2.45,7.06,38,10.02,4.39,11.33,19,4.4,177.846,Y
45710,2012,WR,WR,TIMOTHY,WILLIAMSON,70.25,197,22.5,4.44,30.5,8.625,73.125,14,22,1.64,2.67,6.93,38.5,10.01,4.18,NULL,NULL,16.1,163.916,Y
29247,2014,OLB,ILB,CEDRIC,SHAW,71,228,23.1,4.66,32,8.125,77.125,8,18,1.63,2.75,NULL,30.5,9.06,NULL,NULL,19,NULL,NULL,N
38790,2015,OT,OT,JOHN,FAULCON,76.88,307,22.1,5.45,33,9.75,79.875,30,39,1.96,3.14,7.91,25,8.01,4.87,NULL,16,19.9,246.154,Y
11473,2015,DE,OLB,ROD,HART,74,235,22.7,4.97,31,8.375,74.875,11,30,1.76,2.9,7.25,26,9.02,4.5,12.47,17,NULL,NULL,N
73838,2013,TE,TE,LA'ROD,EDWARDS,74.75,241,22.7,NULL,31.875,9.5,77.75,26,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
65297,2014,OC,OC,PHILEMON,MARTINEZ,76.5,304,22.7,5.3,32.125,9.5,78.75,32,38,1.73,NULL,7.55,25.5,8.07,4.82,NULL,30,NULL,NULL,N
80168,2014,ILB,ILB,DEVON,POWELL,72.13,237,22.7,4.73,29.625,9.25,72.75,19,33,1.75,2.79,7.33,30,9.07,4.53,11.79,20,NULL,NULL,N
98997,2015,DS,DS,THOMAS,MOSELEY,72.75,201,23.4,4.69,30.875,9,74.75,24,50,1.58,2.68,NULL,32.5,9.08,NULL,NULL,7,NULL,NULL,N
93784,2014,RB,RB,ANDREW,LANGLEY,72,209,23.1,4.66,32,9.25,76,11,17,1.66,2.7,7.01,32,9.07,4.47,12.18,14,6.3,195.215,Y
25761,2015,OLB,OLB,DEMETRIUS,IGBINOSUN,75.25,233,24.1,4.97,33.25,10.375,80,16,25,1.75,2.87,7.64,27.5,9.03,4.52,12.22,14,NULL,NULL,N
88228,2014,WR,WR,KEITH,HUDSON,72.63,208,22.1,4.52,31,9.5,76.625,21,25,1.6,2.73,6.88,35.5,10.06,4.2,11.59,24,NULL,NULL,N
89244,2012,WR,WR,PAUL,NORWOOD,74.25,211,23.5,4.42,32.5,9.125,77.25,20,26,1.61,2.62,NULL,37.5,10.1,NULL,NULL,18,10,193.585,Y
